Employee_ID,Name,Department,Role,Date_of_Joining,Salary,Gender,Age,Education_Level
43961,Jay Mckinney,Marketing,Analyst,20-02-2016,95475,Male,30,Bachelors
43962,Terry Cohen,IT,Associate,17-11-2018,108379,Female,33,PhD
43963,Shelia Livingston,Marketing,Intern,14-06-2018,87970,Female,56,Masters
43964,Jason Clay,Finance,Executive,09-09-2023,90206,Male,48,Bachelors
43965,Timothy Green,Sales,Associate,17-05-2022,168367,Unknown,49,PhD
43966,Dennis Jackson,Marketing,Analyst,02-03-2025,158466,Male,34,Bachelors
43967,Bridget Rios,Operations,Associate,30-05-2020,174644,Unknown,44,Bachelors
43968,Juan Baxter,Sales,Intern,08-06-2025,63266,Female,35,Masters
43969,Laura Morris,Sales,Associate,28-11-2015,181065,Female,51,PhD
43970,Keith Garcia,IT,Executive,12-12-2021,181460,Female,59,PhD
43971,Kelly Martin,Sales,Intern,03-06-2020,108525,Male,34,PhD
43972,Daniel Gray,Operations,Intern,22-08-2025,169737,Male,24,PhD
43973,Terri Powell,Sales,Analyst,14-09-2018,147543,Unknown,60,Bachelors
43974,Mr. Matthew Stephens DVM,Sales,Manager,20-09-2017,89468,Female,40,PhD
43975,Sandy Baldwin,Finance,Analyst,11-10-2017,198979,Unknown,54,Bachelors
43976,Matthew Barr,HR,Analyst,28-12-2018,103199,Female,52,Masters
43977,Craig Peters,Sales,Executive,08-11-2021,42074,Female,53,Masters
43978,Dana Jensen,Sales,Associate,07-10-2024,121460,Female,55,Bachelors
43979,Bruce Gonzalez,Marketing,Executive,06-11-2021,106007,Male,24,PhD
43980,Joseph Perry,Sales,Intern,02-11-2015,193324,Male,53,Masters
43981,William Anderson,HR,Analyst,01-08-2019,176034,Female,29,PhD
43982,Ellen Johnson,Sales,Intern,09-01-2022,176792,Female,40,PhD
43983,Christy Daniels,Sales,Executive,22-08-2018,81271,Unknown,36,Masters
43984,Danny Hanson,Marketing,Intern,31-08-2021,42810,Female,28,Bachelors
43985,Allison Robinson,Sales,Executive,28-07-2018,120462,Male,58,PhD
43986,Maria Young,Sales,Manager,12-08-2023,193324,Female,45,Bachelors
43987,Aaron Chen,Marketing,Executive,03-10-2025,112806,Unknown,30,Masters
43988,Mario Leon,HR,Analyst,07-08-2016,66411,Male,41,Bachelors
43989,Wanda Dickerson,HR,Manager,27-05-2021,30091,Male,55,Bachelors
43990,Kaitlin Hernandez,HR,Executive,12-08-2017,112672,Unknown,34,Bachelors
43991,Connie Meyer,IT,Associate,30-12-2020,134270,Female,51,Bachelors
43992,Jeffrey Perry,Operations,Manager,04-07-2019,120473,Unknown,33,PhD
43993,Lawrence Mooney,Sales,Associate,16-01-2017,136767,Male,32,Bachelors
43994,Jessica Lee,Finance,Executive,21-03-2020,136306,Female,51,Bachelors
43995,Joshua Shelton,Operations,Associate,25-05-2023,120745,Female,58,Masters
43996,Latasha Potter,Sales,Associate,09-12-2024,72752,Unknown,55,Bachelors
43997,Dalton Moore,IT,Manager,03-10-2017,81142,Unknown,53,Masters
43998,Katherine Sullivan,Sales,Analyst,10-02-2019,94193,Male,59,Masters
43999,Chad Anderson,Finance,Manager,27-12-2023,116907,Male,45,Bachelors
44000,Melinda Solis,Sales,Associate,01-02-2020,193324,Female,40,Masters
44001,Martin Snyder,Sales,Manager,07-02-2024,168406,Female,52,Masters
44002,Diana Leon,Sales,Executive,29-12-2020,168607,Unknown,47,Bachelors
44003,Casey Payne,Sales,Intern,06-03-2017,149662,Unknown,33,PhD
44004,Brian Shea,Operations,Manager,23-06-2023,107968,Female,58,PhD
44005,Stephen Nicholson,Marketing,Associate,26-05-2018,162208,Female,50,PhD
44006,Michelle Dawson,HR,Analyst,04-01-2020,66411,Female,48,PhD
44007,John Huff,IT,Intern,25-03-2025,162826,Male,42,PhD
44008,Meghan Wilson,Finance,Manager,30-04-2018,53050,Unknown,44,Masters
44009,Deborah Rush,Marketing,Manager,22-01-2019,94805,Male,53,PhD
44010,Kara Brown,Sales,Executive,19-10-2018,155372,Unknown,41,PhD
44011,Rebecca Cummings,Sales,Intern,03-02-2017,70218,Unknown,50,Bachelors
44012,Kevin Jones,Marketing,Intern,03-03-2022,175593,Male,28,PhD
44013,Carl Brown,Operations,Manager,06-04-2019,127210,Male,58,Bachelors
44014,Dana Cross,Sales,Associate,02-06-2023,105480,Unknown,60,Masters
44015,Blake Duffy,Finance,Executive,27-10-2021,108006,Male,59,Bachelors
44016,Kevin Shepherd,Sales,Executive,26-08-2016,179058,Female,36,Masters
44017,Ray Mcdaniel,Marketing,Intern,23-04-2021,80689,Male,52,Masters
44018,Daniel Collins,HR,Executive,17-01-2016,42206,Female,22,Bachelors
44019,Jeffery Leach,IT,Manager,14-02-2022,34722,Female,30,Bachelors
44020,Madison Suarez,IT,Analyst,10-04-2017,34723,Male,59,Masters
44021,Jeffrey Kent,Sales,Manager,11-10-2017,183361,Unknown,23,PhD
44022,Matthew Smith,Operations,Analyst,30-03-2024,90967,Male,60,Masters
44023,Theresa Abbott,Sales,Associate,31-12-2021,40225,Female,53,Masters
44024,John Lee,Operations,Intern,26-08-2016,121617,Female,26,Masters
44025,Brent Warner,IT,Analyst,27-01-2018,182931,Male,45,Bachelors
44026,Debra Lopez,Finance,Manager,29-05-2024,66802,Male,35,Bachelors
44027,Kendra Long,Sales,Associate,27-11-2020,65823,Unknown,28,Bachelors
44028,Kristina Lee,Sales,Manager,30-07-2022,35288,Unknown,38,PhD
44029,Elizabeth Dunn,Operations,Executive,18-03-2018,100256,Male,39,Bachelors
44030,Chad Young,Sales,Executive,30-08-2016,154634,Female,58,Masters
44031,Jonathan Ward,IT,Associate,24-10-2022,197176,Male,52,Bachelors
44032,Destiny Wilson,Sales,Analyst,03-12-2017,60746,Unknown,42,Masters
44033,Donna Estrada,Operations,Executive,26-02-2023,48225,Female,32,Masters
44034,Dr. Anna Monroe,Marketing,Intern,05-06-2025,102038,Female,54,Bachelors
44035,Melissa Garrett,Operations,Intern,16-02-2024,170465,Female,53,Masters
44036,Sandra Jones,Marketing,Executive,19-09-2020,186818,Female,30,Bachelors
44037,Kristen Ward,HR,Intern,08-04-2020,108812,Unknown,29,PhD
44038,Amanda Bonilla,Finance,Executive,09-04-2019,199817,Unknown,33,Masters
44039,Daniel Martinez,Marketing,Executive,30-09-2023,195281,Female,59,Bachelors
44040,Sara Patel,Finance,Analyst,19-07-2022,159457,Female,42,Masters
44041,Ryan Gregory,Sales,Associate,05-03-2019,172273,Unknown,23,Bachelors
44042,Wyatt Jones,Operations,Analyst,17-01-2019,199414,Male,43,Bachelors
44043,Ashley Martin,Operations,Associate,28-08-2018,149490,Unknown,44,Bachelors
44044,Erik Warren,Operations,Analyst,11-11-2017,61902,Unknown,41,Masters
44045,Cristian Wolfe,Finance,Analyst,29-06-2023,108006,Unknown,25,Bachelors
44046,David Willis,Sales,Analyst,17-12-2015,103042,Unknown,35,Bachelors
44047,Jennifer Houston,Marketing,Intern,27-05-2022,103426,Female,53,Bachelors
44048,Elizabeth King,IT,Executive,25-09-2022,137747,Unknown,47,Masters
44049,Steve Lawson,IT,Analyst,13-01-2018,152060,Unknown,30,Bachelors
44050,Melissa Blackwell,HR,Associate,16-03-2018,59504,Female,27,Bachelors
44051,Dawn Garcia,Marketing,Analyst,22-10-2018,133299,Unknown,38,PhD
44052,Patricia Griffin,Sales,Executive,07-08-2024,44527,Male,30,Masters
44053,Amy Brown,HR,Executive,26-08-2019,175404,Male,28,Masters
44054,Danielle Hunter,Operations,Associate,17-06-2023,85089,Male,29,PhD
44055,Mary Peters,Marketing,Associate,05-07-2018,86093,Female,23,Masters
44056,John Hill,Marketing,Executive,16-02-2024,134983,Male,34,Masters
44057,Michelle Johnson,Sales,Manager,21-04-2017,47217,Male,34,Bachelors
44058,Regina Oneill,Sales,Analyst,29-01-2025,153281,Female,24,Bachelors
44059,Mark Wood,Operations,Executive,09-03-2021,40914,Male,35,Bachelors
44060,David Shelton,Finance,Intern,01-08-2024,30614,Unknown,41,Masters
44061,Cody Butler,HR,Executive,16-08-2021,97678,Unknown,28,PhD
44062,Joan Sanders,Sales,Analyst,24-01-2023,66523,Unknown,37,Bachelors
44063,Adam Lawson,Sales,Analyst,06-03-2023,125819,Female,22,PhD
44064,Thomas Tate,Sales,Executive,03-01-2022,127118,Unknown,53,PhD
44065,Anthony Ho,IT,Manager,04-06-2018,180963,Unknown,59,Bachelors
44066,Amber Oneal,Sales,Executive,30-09-2018,147692,Unknown,55,Bachelors
44067,Tonya Rodriguez,HR,Intern,26-01-2017,66411,Male,23,Bachelors
44068,David Garcia,Marketing,Analyst,10-12-2017,95144,Unknown,54,Masters
44069,Felicia Bright,Finance,Manager,02-12-2018,138700,Female,50,PhD
44070,Michael Ruiz,Operations,Intern,04-04-2019,199270,Male,60,Bachelors
44071,Sarah James,IT,Analyst,22-12-2019,148774,Unknown,25,Bachelors
44072,Paul Fowler,Sales,Associate,07-07-2024,50848,Female,52,Bachelors
44073,Lucas Young,Sales,Intern,15-12-2015,179137,Male,45,PhD
44074,Tyrone Edwards,Operations,Associate,13-06-2020,155399,Female,57,Masters
44075,Sherry Wang,Finance,Intern,21-01-2023,172529,Male,54,PhD
44076,Jennifer Owens,Marketing,Associate,23-08-2025,141507,Female,40,Masters
44077,Ricky Morrison,Marketing,Manager,13-09-2022,89780,Female,50,Bachelors
44078,Amanda Crawford,Finance,Executive,01-11-2018,45280,Female,36,PhD
44079,Robert Williams,HR,Intern,21-02-2025,81834,Female,25,Bachelors
44080,Robert Levine,IT,Analyst,02-07-2022,128099,Male,34,Bachelors
44081,Amanda Charles,Sales,Manager,28-07-2020,104199,Female,23,Masters
44082,Jonathan Weeks,Finance,Executive,08-02-2018,193774,Male,41,PhD
44083,Madison Clark,Operations,Intern,18-09-2023,98215,Female,57,Bachelors
44084,Ashley Morales DDS,Marketing,Analyst,11-04-2019,84114,Male,45,PhD
44085,Stacy Martin,Marketing,Analyst,15-10-2017,172583,Unknown,58,Masters
44086,Allison Ortiz,IT,Executive,24-07-2016,159017,Male,39,Bachelors
44087,Anthony Mitchell,Marketing,Executive,05-09-2025,168814,Male,36,Masters
44088,Jose Massey,HR,Associate,07-10-2022,35271,Female,51,PhD
44089,Anthony Thompson,IT,Associate,21-05-2020,62313,Unknown,42,PhD
44090,Laura Malone,Marketing,Analyst,06-10-2023,120457,Male,42,Bachelors
44091,Hunter Nelson,HR,Intern,17-11-2022,99122,Male,34,Bachelors
44092,Sophia Mosley,Marketing,Manager,21-09-2018,54757,Unknown,51,Masters
44093,Angela Key,Sales,Intern,15-07-2022,137414,Unknown,36,Masters
44094,Lisa Anderson,Sales,Executive,30-04-2022,193324,Female,47,PhD
44095,Amy Acevedo,HR,Executive,01-07-2024,137520,Female,27,Masters
44096,Nicholas Fritz,Sales,Manager,28-09-2021,198825,Male,41,Bachelors
44097,Tanya Rivas,Sales,Intern,16-07-2017,195155,Male,23,PhD
44098,Kristen Harvey,Finance,Associate,04-11-2019,150630,Unknown,41,Bachelors
44099,Kimberly Ali,Marketing,Associate,11-09-2020,131908,Female,29,Masters
44100,Mrs. Erika Butler,IT,Associate,06-08-2023,166137,Male,42,Masters
44101,Patrick Thomas,Sales,Executive,08-11-2021,133231,Female,28,Bachelors
44102,Hannah Schmidt,IT,Manager,28-06-2022,42350,Female,41,PhD
44103,Megan Wright,Marketing,Associate,23-08-2024,76938,Male,58,Bachelors
44104,Lisa Hernandez,Sales,Executive,25-04-2024,155654,Unknown,28,Bachelors
44105,Zachary Moss,Sales,Analyst,08-02-2024,125760,Female,50,Bachelors
44106,Deborah Hoffman,Sales,Associate,05-06-2019,188837,Male,52,Bachelors
44107,Michele Cox,Sales,Intern,14-02-2020,126484,Male,55,Bachelors
44108,Matthew Gentry,Operations,Analyst,13-05-2020,99221,Female,58,Masters
44109,Mario Hodges,Sales,Associate,23-10-2023,153231,Male,34,Bachelors
44110,Dana Lopez,Sales,Intern,23-01-2018,117061,Unknown,32,Masters
44111,Alyssa Garcia,Finance,Intern,09-11-2024,56018,Female,27,Bachelors
44112,Stacy Johnson,Sales,Analyst,18-01-2016,108915,Female,50,Bachelors
44113,David Hansen,Sales,Executive,10-07-2017,94626,Female,52,Bachelors
44114,Sabrina Townsend,Operations,Analyst,28-09-2017,175963,Male,42,Masters
44115,Courtney Santiago,Sales,Associate,23-03-2021,193324,Male,34,Masters
44116,Ronald Banks,Sales,Analyst,12-10-2023,129342,Male,47,Bachelors
44117,Matthew Carson,Sales,Intern,04-12-2019,161514,Unknown,30,Bachelors
44118,Kirk Knight,IT,Analyst,25-03-2021,44874,Unknown,34,Masters
44119,Billy Rodriguez,Sales,Manager,02-07-2018,105411,Male,32,Bachelors
44120,Kathleen Marquez,Sales,Intern,09-12-2023,120996,Male,46,PhD
44121,Carol Evans,Finance,Manager,12-10-2020,89490,Unknown,50,Masters
44122,John Robinson MD,Sales,Intern,14-11-2022,138849,Female,25,Bachelors
44123,Richard Lee,Sales,Associate,19-02-2018,97492,Unknown,56,Bachelors
44124,Tara Smith,Sales,Manager,11-12-2016,175987,Unknown,56,Masters
44125,Kimberly Diaz,Finance,Manager,09-02-2023,129212,Male,44,Masters
44126,Christopher Lucero,Sales,Analyst,02-10-2025,142248,Female,53,Bachelors
44127,Ryan Anderson,Finance,Associate,06-09-2021,30146,Unknown,23,Masters
44128,Kari Moran,Sales,Executive,02-10-2023,183214,Unknown,49,Bachelors
44129,Kevin Hernandez,Marketing,Associate,21-11-2022,65645,Unknown,56,Masters
44130,Teresa Chen,HR,Analyst,15-02-2019,66411,Unknown,56,Bachelors
44131,Haley Rowland,Finance,Executive,15-08-2025,51780,Unknown,54,PhD
44132,Erika Smith,Sales,Intern,02-08-2022,48681,Male,49,Bachelors
44133,Sara Williams,Sales,Analyst,21-11-2017,67450,Male,43,Masters
44134,Nicholas Drake,Sales,Associate,30-06-2025,146441,Unknown,40,PhD
44135,Manuel Murphy,Sales,Manager,31-01-2025,170724,Male,49,Masters
44136,Kenneth Anderson,Sales,Analyst,27-05-2021,83151,Female,53,PhD
44137,Vincent James,Sales,Intern,24-04-2021,169670,Male,31,Masters
44138,Donna Hooper,Sales,Associate,12-06-2020,91742,Male,37,Bachelors
44139,Ashley Rollins,IT,Analyst,25-05-2023,168692,Male,33,PhD
44140,Mike Pratt,Marketing,Analyst,01-11-2024,120868,Unknown,26,PhD
44141,Isaac Williams,Sales,Executive,29-10-2021,144310,Unknown,36,Bachelors
44142,Mr. Andrew Long,Sales,Intern,25-11-2015,59140,Male,42,Masters
44143,Samantha Brooks,Sales,Manager,14-07-2018,63138,Male,35,Bachelors
44144,Michael Sanchez,Sales,Manager,06-04-2024,193324,Male,57,Bachelors
44145,Elizabeth Wilson,IT,Analyst,27-11-2020,87476,Female,34,Bachelors
44146,Victor Hobbs,Sales,Manager,02-02-2022,46569,Unknown,34,PhD
44147,Jennifer Morris,IT,Manager,23-08-2019,175225,Female,33,PhD
44148,Robert Howard,IT,Associate,18-02-2021,176450,Unknown,22,Masters
44149,Albert Pennington,Marketing,Analyst,09-10-2023,36883,Female,51,Bachelors
44150,Cassandra Brandt,Sales,Associate,01-09-2025,193324,Unknown,35,Bachelors
44151,Courtney Lewis,IT,Intern,11-02-2025,173670,Male,55,Bachelors
44152,Shelly Cunningham,IT,Intern,28-02-2023,127013,Unknown,23,PhD
44153,Cheryl Ferrell,Marketing,Associate,07-04-2023,150403,Female,25,PhD
44154,James Harris,Sales,Associate,02-05-2025,115163,Male,57,Bachelors
44155,Kelly Meyer,Sales,Executive,16-10-2015,105595,Male,58,PhD
44156,Russell Walter,Sales,Intern,19-02-2022,199544,Male,41,PhD
44157,Rebecca Thompson,Sales,Executive,10-02-2019,46761,Unknown,45,PhD
44158,Ryan Riley,HR,Executive,27-09-2020,71952,Male,50,Masters
44159,Ronald Lynch,Sales,Associate,15-05-2021,152286,Female,48,Bachelors
44160,Jill Yu,Sales,Analyst,21-08-2025,170502,Female,31,Bachelors
44161,Richard Cox,Sales,Analyst,06-08-2024,90853,Unknown,59,Bachelors
44162,Olivia Santana,Sales,Intern,25-02-2019,181856,Unknown,39,Bachelors
44163,Lisa Garcia,Sales,Intern,12-06-2022,78853,Male,29,PhD
44164,Terri Anderson,Marketing,Intern,04-10-2016,178171,Female,28,Masters
44165,Mrs. Ashley Green,Operations,Executive,21-09-2024,98167,Female,30,Bachelors
44166,Jennifer Martinez,Sales,Executive,14-04-2018,34486,Female,60,Bachelors
44167,Renee Brown,IT,Manager,06-02-2017,36359,Unknown,33,PhD
44168,John Martinez,Operations,Executive,07-12-2015,164556,Unknown,47,Bachelors
44169,Ashley Calhoun,Sales,Intern,24-04-2023,103721,Unknown,48,Bachelors
44170,Caleb Higgins,Operations,Intern,10-01-2024,75515,Unknown,27,Bachelors
44171,Marcus Macdonald,IT,Executive,22-11-2016,72009,Unknown,28,Bachelors
44172,Cynthia Patterson,Finance,Manager,28-04-2025,75189,Male,43,Bachelors
44173,Christine Andrews,Operations,Analyst,01-03-2017,146542,Male,31,Masters
44174,Zachary Thomas,IT,Executive,08-10-2019,97949,Female,44,Bachelors
44175,Cameron Adams,HR,Executive,02-03-2018,105851,Male,44,Bachelors
44176,Elizabeth Buchanan,HR,Manager,20-11-2020,66411,Unknown,59,Bachelors
44177,Gabriel Avila MD,Finance,Manager,24-09-2019,88305,Female,27,Masters
44178,Kevin Silva,Marketing,Analyst,14-12-2023,158315,Female,37,PhD
44179,Jason Smith,Sales,Manager,23-06-2023,175324,Male,45,PhD
44180,Paul Ortiz,Finance,Associate,25-08-2021,106001,Unknown,32,PhD
44181,Michael Anderson,Sales,Associate,08-08-2017,118828,Male,24,Bachelors
44182,Bethany Henry,Finance,Analyst,23-12-2021,108006,Unknown,38,Bachelors
44183,Donald Smith,Marketing,Executive,07-01-2021,82161,Unknown,51,PhD
44184,Wanda Sanford,Operations,Executive,03-08-2017,115795,Male,44,Bachelors
44185,Kellie White,Marketing,Analyst,21-10-2024,54200,Unknown,40,PhD
44186,Jessica Martinez,IT,Executive,24-09-2021,161941,Female,53,Masters
44187,Larry Wilson,Marketing,Manager,19-06-2018,84821,Male,35,Bachelors
44188,Brandi Rodriguez,Sales,Intern,12-07-2022,195631,Unknown,25,Bachelors
44189,Brian Davis,Sales,Analyst,29-04-2017,55390,Female,35,Masters
44190,Matthew Lawrence,Sales,Associate,07-12-2017,94709,Male,48,Masters
44191,Lisa Johnson,Operations,Analyst,04-04-2025,68927,Male,52,Bachelors
44192,Laura Cuevas,Operations,Associate,18-12-2021,173226,Male,40,Bachelors
44193,Brianna Stephens DDS,IT,Analyst,21-08-2024,103326,Female,37,PhD
44194,Jose Chandler,IT,Intern,04-01-2022,125351,Male,47,Bachelors
44195,Steven Morales,Sales,Intern,30-09-2020,124819,Female,52,Bachelors
44196,Seth Floyd,Sales,Intern,08-12-2024,178385,Female,44,PhD
44197,Brian Garcia,Operations,Manager,07-08-2018,63842,Female,51,PhD
44198,Jimmy Smith,Sales,Associate,14-06-2020,68513,Female,40,Bachelors
44199,William Jefferson,Sales,Analyst,09-12-2020,101497,Unknown,34,Bachelors
44200,Cheryl Smith,Sales,Intern,02-06-2020,31417,Male,46,Bachelors
44201,Shawn Sandoval,HR,Analyst,30-04-2020,66411,Male,47,Masters
44202,Victor Middleton,Sales,Associate,11-12-2019,165200,Male,51,PhD
44203,Randy Adams,HR,Executive,06-05-2025,128023,Male,56,Bachelors
44204,Jonathan Johnson,Sales,Analyst,15-02-2025,193324,Female,23,Bachelors
44205,Shannon Fitzgerald,Sales,Executive,28-04-2024,157907,Unknown,29,Bachelors
44206,Adrienne Gonzalez,Sales,Manager,22-04-2022,193324,Female,30,Bachelors
44207,Jeffrey Ramirez,Sales,Analyst,11-08-2016,142821,Unknown,42,Bachelors
44208,Shelby Ritter,Finance,Executive,18-12-2024,108006,Male,37,Bachelors
44209,Tara Cook,Sales,Analyst,16-12-2023,136067,Male,28,PhD
44210,Stephanie Nichols,Finance,Associate,09-03-2024,145866,Female,57,Masters
44211,Andrew Fisher,Sales,Manager,24-02-2025,169929,Female,56,Masters
44212,Jessica Love,Sales,Executive,26-04-2025,195084,Unknown,58,Bachelors
44213,Aaron Daniels,Marketing,Analyst,28-03-2019,181509,Unknown,38,Masters
44214,Terri Ramirez,Operations,Manager,27-03-2025,194074,Female,50,PhD
44215,Vicki Bridges,Finance,Manager,20-11-2022,32479,Female,33,Masters
44216,Alex Gray,Finance,Analyst,14-05-2022,192919,Female,48,PhD
44217,Kevin Jordan,Finance,Associate,02-06-2019,167683,Male,27,Bachelors
44218,Benjamin Brown,Sales,Executive,30-11-2021,75998,Unknown,25,Bachelors
44219,Diana Smith,Marketing,Analyst,08-01-2025,148897,Male,25,Bachelors
44220,Christopher Padilla,IT,Intern,20-09-2018,50098,Male,38,PhD
44221,Margaret Carter,Operations,Analyst,31-03-2024,86782,Male,28,PhD
44222,Brandon Foster,Operations,Analyst,16-08-2019,53480,Female,35,Bachelors
44223,Martin Carter,HR,Manager,09-05-2020,158267,Female,47,Bachelors
44224,Rachel Newman,Finance,Executive,01-11-2023,108006,Male,41,PhD
44225,Richard Mayer,Operations,Intern,08-09-2017,111579,Unknown,51,Masters
44226,Robin Bullock,Finance,Manager,29-03-2019,72165,Male,43,PhD
44227,Carol Moore,Finance,Intern,10-01-2017,108006,Female,30,Bachelors
44228,Roger Green,IT,Analyst,16-12-2020,57352,Unknown,30,Bachelors
44229,Amy Morse,Sales,Intern,17-09-2023,52892,Female,53,PhD
44230,Samantha Jefferson,HR,Executive,03-03-2017,115248,Unknown,45,PhD
44231,Veronica Green,Sales,Manager,15-06-2021,108759,Male,37,Bachelors
44232,Caleb Gross Jr.,IT,Analyst,09-04-2017,173670,Female,60,Bachelors
44233,Dana Bell,Operations,Analyst,27-06-2025,111579,Female,49,Bachelors
44234,Jeffrey Bell,Marketing,Executive,28-10-2024,66230,Female,39,Bachelors
44235,John Carson,Sales,Analyst,07-07-2020,80508,Female,22,Bachelors
44236,Debra Sharp,Sales,Manager,10-09-2017,36263,Unknown,44,Bachelors
44237,Christopher Dean,Operations,Manager,18-05-2025,52180,Unknown,49,Masters
44238,Melissa Spencer,Sales,Intern,14-02-2020,80921,Male,54,Masters
44239,Joshua Lambert,Marketing,Analyst,14-04-2018,97084,Unknown,44,PhD
44240,Paul Woods,Operations,Associate,24-06-2024,37888,Female,43,Bachelors
44241,Becky Marshall,Sales,Associate,04-04-2025,96321,Male,60,Bachelors
44242,Mark Harris,Sales,Analyst,16-08-2025,182810,Female,53,PhD
